	0	1
0	326.1	122095.0
1	339.9	111771.0
2	351.1	60817.0
3	354.1	94638.0
4	358.3	69098.0
5	361.3	96982.0
6	368.0	80302.0
7	382.3	50097.0
8	395.9	92585.0
9	414.5	53422.0
10	419.8	31275.0
11	436.2	72376.0
12	440.3	105213.0
13	442.3	65712.0
14	447.4	50161.0
15	453.1	45756.0
16	457.0	35569.0
17	458.4	301294.0
18	459.2	55526.0
19	465.2	66318.0
20	467.1	139167.0
21	473.3	110864.0
22	475.5	172539.0
23	477.3	27454.0
24	486.2	43478.0
25	491.7	19983.0
26	493.5	73178.0
27	494.1	56540.0
28	499.0	64971.0
29	506.1	45588.0
30	510.2	54341.0
31	512.0	76225.0
32	515.1	27438.0
33	520.4	53385.0
34	522.2	51700.0
35	529.4	60836.0
36	531.0	24524.0
37	540.1	44815.0
38	544.1	43420.0
39	546.4	215804.0
40	548.2	51372.0
41	554.0	143092.0
42	555.2	60423.0
43	556.5	38914.0
44	557.3	81474.0
45	564.2	173913.0
46	564.3	79074.0
47	565.4	88793.0
48	566.3	147328.0
49	567.1	30076.0
50	582.1	125159.0
51	582.7	109298.0
52	583.4	38742.0
53	599.1	63273.0
54	605.5	41375.0
55	613.2	73690.0
56	617.5	45434.0
57	623.1	35836.0
58	625.9	56543.0
59	634.4	74273.0
60	642.2	77360.0
61	646.3	58459.0
62	659.2	76760.0
63	661.9	47952.0
64	679.9	67439.0
65	684.9	85950.0
66	688.5	79347.0
67	694.2	50504.0
68	696.4	367308.0
69	697.6	111032.0
70	705.5	104236.0
71	712.2	58222.0
72	714.2	73175.0
73	722.5	232657.0
74	729.9	135740.0
75	739.3	326151.0
76	746.5	66717.0
77	756.5	981763.0
78	757.5	410536.0
79	758.5	23965.0
80	763.0	46178.0
81	775.3	30680.0
82	781.6	69481.0
83	794.6	68750.0
84	799.4	88883.0
85	814.2	39893.0
86	819.7	25447.0
87	823.3	47790.0
88	826.0	28343.0
89	827.3	116169.0
90	834.3	39037.0
91	843.5	112391.0
92	844.6	136926.0
93	858.7	79794.0
94	862.6	29511.0
95	867.5	31673.0
96	869.3	35571.0
97	872.2	63264.0
98	879.7	55058.0
99	885.8	1078052.0
100	887.5	495926.0
101	895.5	83799.0
102	902.7	95492.0
103	902.8	206175.0
104	903.5	30389248.0
105	903.6	28900096.0
106	904.5	11919616.0
107	904.6	10542080.0
108	905.5	4662656.0
109	915.3	46839.0
110	954.6	55270.0
111	956.0	45890.0
112	956.8	96771.0
113	957.2	196543.0
114	958.3	34320.0
115	958.4	67905.0
116	960.0	88021.0
117	960.7	139949.0
118	964.9	81616.0
119	967.2	38213.0
120	973.2	36065.0
121	974.4	34597.0
122	975.8	264639.0
123	976.6	51444.0
124	977.4	132478.0
125	983.7	49895.0
126	984.4	501645.0
127	482.1	5174905.0
128	825.9	27023917.0
129	523.2	4114519.0
130	788.4	20371902.0
131	602.6	23912917.0
132	772.0	19298708.0
133	874.8	18042727.0
134	821.4	9542660.0
135	657.3	8323065.0
136	601.0	15206580.0
137	971.6	24681984.0
138	902.9	6462980.0
139	681.0	26355092.0
140	944.6	17358394.0
141	785.7	16656362.0
142	355.0	2809332.0
143	414.9	478784.0
144	921.0	5644492.0
145	696.1	13236177.0
146	802.9	19287043.0
147	518.4	2481518.0
148	426.5	28258780.0
149	675.1	20725186.0
150	495.0	12853149.0
151	677.7	4335135.0
152	704.5	8201011.0
153	942.1	21875743.0
154	794.9	22227276.0
155	940.0	30278672.0
156	520.8	10575315.0
157	908.6	3851196.0
158	795.7	481706.0
159	433.3	18134795.0
160	358.9	20264147.0
161	537.4	24626366.0
162	334.8	11751733.0
163	983.4	26876592.0
164	433.1	27940439.0
165	790.1	4082648.0
166	877.8	24329560.0
167	625.0	14082947.0
168	925.7	13531149.0
169	952.8	5348356.0
170	332.8	21360461.0
171	429.7	7956095.0
172	807.1	23131258.0
173	788.5	25433688.0
174	867.8	28654315.0
175	333.3	22175274.0
176	522.6	10058495.0
177	853.6	22263023.0
178	874.1	3484400.0
179	579.0	5389456.0
180	771.1	11462298.0
181	969.0	11603533.0
182	753.6	17218188.0
183	412.8	6286913.0
184	579.3	10218812.0
185	638.3	24250593.0
186	555.0	7493957.0
187	522.2	24343032.0
188	774.7	19600744.0
189	563.9	20968089.0
190	628.2	6907166.0
191	848.9	13833976.0
192	660.1	29935772.0
193	925.9	7012840.0
194	759.4	4219660.0
195	394.2	9698874.0
196	485.6	4920016.0
197	875.2	9302831.0
198	436.1	18958627.0
