,0,1
0,326.1,122095.0
1,339.9,111771.0
2,351.1,60817.0
3,354.1,94638.0
4,358.3,69098.0
5,361.3,96982.0
6,368.0,80302.0
7,382.3,50097.0
8,395.9,92585.0
9,414.5,53422.0
10,419.8,31275.0
11,436.2,72376.0
12,440.3,105213.0
13,442.3,65712.0
14,447.4,50161.0
15,453.1,45756.0
16,457.0,35569.0
17,458.4,301294.0
18,459.2,55526.0
19,465.2,66318.0
20,467.1,139167.0
21,473.3,110864.0
22,475.5,172539.0
23,477.3,27454.0
24,486.2,43478.0
25,491.7,19983.0
26,493.5,73178.0
27,494.1,56540.0
28,499.0,64971.0
29,506.1,45588.0
30,510.2,54341.0
31,512.0,76225.0
32,515.1,27438.0
33,520.4,53385.0
34,522.2,51700.0
35,529.4,60836.0
36,531.0,24524.0
37,540.1,44815.0
38,544.1,43420.0
39,546.4,215804.0
40,548.2,51372.0
41,554.0,143092.0
42,555.2,60423.0
43,556.5,38914.0
44,557.3,81474.0
45,564.2,173913.0
46,564.3,79074.0
47,565.4,88793.0
48,566.3,147328.0
49,567.1,30076.0
50,582.1,125159.0
51,582.7,109298.0
52,583.4,38742.0
53,599.1,63273.0
54,605.5,41375.0
55,613.2,73690.0
56,617.5,45434.0
57,623.1,35836.0
58,625.9,56543.0
59,634.4,74273.0
60,642.2,77360.0
61,646.3,58459.0
62,659.2,76760.0
63,661.9,47952.0
64,679.9,67439.0
65,684.9,85950.0
66,688.5,79347.0
67,694.2,50504.0
68,696.4,367308.0
69,697.6,111032.0
70,705.5,104236.0
71,712.2,58222.0
72,714.2,73175.0
73,722.5,232657.0
74,729.9,135740.0
75,739.3,326151.0
76,746.5,66717.0
77,756.5,981763.0
78,757.5,410536.0
79,758.5,23965.0
80,763.0,46178.0
81,775.3,30680.0
82,781.6,69481.0
83,794.6,68750.0
84,799.4,88883.0
85,814.2,39893.0
86,819.7,25447.0
87,823.3,47790.0
88,826.0,28343.0
89,827.3,116169.0
90,834.3,39037.0
91,843.5,112391.0
92,844.6,136926.0
93,858.7,79794.0
94,862.6,29511.0
95,867.5,31673.0
96,869.3,35571.0
97,872.2,63264.0
98,879.7,55058.0
99,885.8,1078052.0
100,887.5,495926.0
101,895.5,83799.0
102,902.7,95492.0
103,902.8,206175.0
104,903.5,30389248.0
105,903.6,28900096.0
106,904.5,11919616.0
107,904.6,10542080.0
108,905.5,4662656.0
109,915.3,46839.0
110,954.6,55270.0
111,956.0,45890.0
112,956.8,96771.0
113,957.2,196543.0
114,958.3,34320.0
115,958.4,67905.0
116,960.0,88021.0
117,960.7,139949.0
118,964.9,81616.0
119,967.2,38213.0
120,973.2,36065.0
121,974.4,34597.0
122,975.8,264639.0
123,976.6,51444.0
124,977.4,132478.0
125,983.7,49895.0
126,984.4,501645.0
127,795.7,778.6
128,722.4,944.8
129,537.9,620.7
130,867.9,550.0
131,555.1,965.4
132,624.3,429.5
133,879.6,379.4
134,589.3,884.6
135,947.2,640.7
136,681.6,711.9
137,674.4,571.3
138,512.1,906.8
139,982.3,928.3
140,554.7,352.4
141,754.0,729.4
142,750.2,764.8
143,788.4,420.7
144,918.8,368.9
145,692.7,816.1
146,677.5,728.6
147,757.5,356.2
148,430.8,494.8
149,746.4,594.3
150,799.3,935.4
151,446.9,778.2
152,931.0,395.7
153,767.4,961.5
154,751.6,762.3
155,695.2,338.1
156,897.3,416.8
157,838.2,880.2
158,728.8,892.6
159,935.1,892.1
160,415.7,633.1
161,899.1,413.9
162,840.1,490.0
163,563.0,437.8
164,972.9,663.1
165,624.8,707.9
166,815.1,567.3
167,962.7,782.4
168,851.9,440.8
169,377.0,722.9
170,746.3,827.1
171,944.8,483.7
172,612.1,981.9
173,633.9,718.0
174,443.5,502.7
175,807.2,490.9
176,880.7,631.3
177,784.2,966.3
178,918.0,919.7
179,407.2,619.6
180,871.3,661.9
181,561.8,512.7
182,858.8,401.2
183,791.1,777.5
184,738.3,517.6
185,678.1,737.8
186,643.9,628.2
