	0	1
0	326.1	122095.0
1	339.9	111771.0
2	351.1	60817.0
3	354.1	94638.0
4	358.3	69098.0
5	361.3	96982.0
6	368.0	80302.0
7	382.3	50097.0
8	395.9	92585.0
9	414.5	53422.0
10	419.8	31275.0
11	436.2	72376.0
12	440.3	105213.0
13	442.3	65712.0
14	447.4	50161.0
15	453.1	45756.0
16	457.0	35569.0
17	458.4	301294.0
18	459.2	55526.0
19	465.2	66318.0
20	467.1	139167.0
21	473.3	110864.0
22	475.5	172539.0
23	477.3	27454.0
24	486.2	43478.0
25	491.7	19983.0
26	493.5	73178.0
27	494.1	56540.0
28	499.0	64971.0
29	506.1	45588.0
30	510.2	54341.0
31	512.0	76225.0
32	515.1	27438.0
33	520.4	53385.0
34	522.2	51700.0
35	529.4	60836.0
36	531.0	24524.0
37	540.1	44815.0
38	544.1	43420.0
39	546.4	215804.0
40	548.2	51372.0
41	554.0	143092.0
42	555.2	60423.0
43	556.5	38914.0
44	557.3	81474.0
45	564.2	173913.0
46	564.3	79074.0
47	565.4	88793.0
48	566.3	147328.0
49	567.1	30076.0
50	582.1	125159.0
51	582.7	109298.0
52	583.4	38742.0
53	599.1	63273.0
54	605.5	41375.0
55	613.2	73690.0
56	617.5	45434.0
57	623.1	35836.0
58	625.9	56543.0
59	634.4	74273.0
60	642.2	77360.0
61	646.3	58459.0
62	659.2	76760.0
63	661.9	47952.0
64	679.9	67439.0
65	684.9	85950.0
66	688.5	79347.0
67	694.2	50504.0
68	696.4	367308.0
69	697.6	111032.0
70	705.5	104236.0
71	712.2	58222.0
72	714.2	73175.0
73	722.5	232657.0
74	729.9	135740.0
75	739.3	326151.0
76	746.5	66717.0
77	756.5	981763.0
78	757.5	410536.0
79	758.5	23965.0
80	763.0	46178.0
81	775.3	30680.0
82	781.6	69481.0
83	794.6	68750.0
84	799.4	88883.0
85	814.2	39893.0
86	819.7	25447.0
87	823.3	47790.0
88	826.0	28343.0
89	827.3	116169.0
90	834.3	39037.0
91	843.5	112391.0
92	844.6	136926.0
93	858.7	79794.0
94	862.6	29511.0
95	867.5	31673.0
96	869.3	35571.0
97	872.2	63264.0
98	879.7	55058.0
99	885.8	1078052.0
100	887.5	495926.0
101	895.5	83799.0
102	902.7	95492.0
103	902.8	206175.0
104	903.5	30389248.0
105	903.6	28900096.0
106	904.5	11919616.0
107	904.6	10542080.0
108	905.5	4662656.0
109	915.3	46839.0
110	954.6	55270.0
111	956.0	45890.0
112	956.8	96771.0
113	957.2	196543.0
114	958.3	34320.0
115	958.4	67905.0
116	960.0	88021.0
117	960.7	139949.0
118	964.9	81616.0
119	967.2	38213.0
120	973.2	36065.0
121	974.4	34597.0
122	975.8	264639.0
123	976.6	51444.0
124	977.4	132478.0
125	983.7	49895.0
126	984.4	501645.0
127	369.9	27844060.0
128	739.2	25921461.0
129	683.1	585884.0
130	865.7	20578278.0
131	470.7	1238648.0
132	392.9	13195505.0
133	923.1	2603716.0
134	563.1	5879753.0
135	406.4	25452092.0
136	448.3	12057928.0
137	734.3	15101759.0
138	743.8	28109802.0
139	830.3	29300308.0
140	387.2	2757454.0
141	477.8	22408565.0
142	656.6	5045564.0
143	934.4	27669885.0
144	482.4	16641250.0
145	533.6	18020402.0
146	571.0	28057578.0
147	499.4	6328421.0
148	804.0	1487541.0
149	708.7	2663723.0
150	548.7	28460068.0
151	941.0	19834056.0
152	671.5	27306874.0
153	852.5	22428152.0
154	361.5	19739706.0
155	831.1	8012819.0
156	557.2	13099085.0
157	637.8	16283432.0
158	474.1	20187270.0
159	610.5	11791696.0
160	445.1	6230172.0
161	474.9	1489993.0
162	952.0	26087127.0
163	954.0	19874747.0
164	641.9	19739135.0
165	484.5	6605226.0
166	560.7	29595921.0
167	660.7	3170313.0
168	564.1	11659503.0
169	419.8	25466467.0
170	634.4	10278402.0
171	516.8	4699195.0
172	594.3	6432709.0
173	975.2	16917072.0
174	458.4	4841192.0
175	735.2	2052756.0
176	708.8	19869274.0
177	402.3	3836533.0
178	486.9	29329451.0
179	445.4	16280867.0
180	752.1	21727356.0
181	900.1	5048840.0
182	722.3	19202848.0
183	344.7	11405012.0
184	670.8	18099632.0
185	498.1	515991.0
186	659.1	3819933.0
187	726.7	26228924.0
188	578.1	3780122.0
189	419.0	2009499.0
190	860.3	5052228.0
191	891.7	5882652.0
192	400.9	5162223.0
193	811.0	19600744.0
194	764.7	26166394.0
195	733.5	29347748.0
196	777.7	1195401.0
197	560.4	20449025.0
198	797.1	6764099.0
199	702.6	2543167.0
200	435.7	13522981.0
201	578.0	4778372.0
202	396.4	17273224.0
203	835.1	9999803.0
204	339.2	22474186.0
205	558.9	9019493.0
206	472.0	15291197.0
207	414.2	25833463.0
208	931.2	6748382.0
209	959.6	17037348.0
210	333.8	24124286.0
211	459.8	21814728.0
212	887.4	20619207.0
213	427.6	12656606.0
214	838.8	5688646.0
215	467.9	7724378.0
216	796.4	11751733.0
217	409.6	20806514.0
218	621.9	24096327.0
219	929.7	19227380.0
220	356.4	25345959.0
221	913.3	11712797.0
222	461.0	16959837.0
223	399.3	21308775.0
224	525.1	6754729.0
225	647.0	5384771.0
226	600.3	24837476.0
227	650.6	15973870.0
228	575.5	9681542.0
229	380.0	27437995.0
230	350.7	29160204.0
231	635.8	22497194.0
232	477.0	12284587.0
233	402.2	14533173.0
234	355.7	8201011.0
