	0	1
0	326.1	122095.0
1	339.9	111771.0
2	351.1	60817.0
3	354.1	94638.0
4	358.3	69098.0
5	361.3	96982.0
6	368.0	80302.0
7	382.3	50097.0
8	395.9	92585.0
9	414.5	53422.0
10	419.8	31275.0
11	436.2	72376.0
12	440.3	105213.0
13	442.3	65712.0
14	447.4	50161.0
15	453.1	45756.0
16	457.0	35569.0
17	458.4	301294.0
18	459.2	55526.0
19	465.2	66318.0
20	467.1	139167.0
21	473.3	110864.0
22	475.5	172539.0
23	477.3	27454.0
24	486.2	43478.0
25	491.7	19983.0
26	493.5	73178.0
27	494.1	56540.0
28	499.0	64971.0
29	506.1	45588.0
30	510.2	54341.0
31	512.0	76225.0
32	515.1	27438.0
33	520.4	53385.0
34	522.2	51700.0
35	529.4	60836.0
36	531.0	24524.0
37	540.1	44815.0
38	544.1	43420.0
39	546.4	215804.0
40	548.2	51372.0
41	554.0	143092.0
42	555.2	60423.0
43	556.5	38914.0
44	557.3	81474.0
45	564.2	173913.0
46	564.3	79074.0
47	565.4	88793.0
48	566.3	147328.0
49	567.1	30076.0
50	582.1	125159.0
51	582.7	109298.0
52	583.4	38742.0
53	599.1	63273.0
54	605.5	41375.0
55	613.2	73690.0
56	617.5	45434.0
57	623.1	35836.0
58	625.9	56543.0
59	634.4	74273.0
60	642.2	77360.0
61	646.3	58459.0
62	659.2	76760.0
63	661.9	47952.0
64	679.9	67439.0
65	684.9	85950.0
66	688.5	79347.0
67	694.2	50504.0
68	696.4	367308.0
69	697.6	111032.0
70	705.5	104236.0
71	712.2	58222.0
72	714.2	73175.0
73	722.5	232657.0
74	729.9	135740.0
75	739.3	326151.0
76	746.5	66717.0
77	756.5	981763.0
78	757.5	410536.0
79	758.5	23965.0
80	763.0	46178.0
81	775.3	30680.0
82	781.6	69481.0
83	794.6	68750.0
84	799.4	88883.0
85	814.2	39893.0
86	819.7	25447.0
87	823.3	47790.0
88	826.0	28343.0
89	827.3	116169.0
90	834.3	39037.0
91	843.5	112391.0
92	844.6	136926.0
93	858.7	79794.0
94	862.6	29511.0
95	867.5	31673.0
96	869.3	35571.0
97	872.2	63264.0
98	879.7	55058.0
99	885.8	1078052.0
100	887.5	495926.0
101	895.5	83799.0
102	902.7	95492.0
103	902.8	206175.0
104	903.5	30389248.0
105	903.6	28900096.0
106	904.5	11919616.0
107	904.6	10542080.0
108	905.5	4662656.0
109	915.3	46839.0
110	954.6	55270.0
111	956.0	45890.0
112	956.8	96771.0
113	957.2	196543.0
114	958.3	34320.0
115	958.4	67905.0
116	960.0	88021.0
117	960.7	139949.0
118	964.9	81616.0
119	967.2	38213.0
120	973.2	36065.0
121	974.4	34597.0
122	975.8	264639.0
123	976.6	51444.0
124	977.4	132478.0
125	983.7	49895.0
126	984.4	501645.0
127	435.8	639.6
128	924.8	813.2
129	923.8	965.8
130	853.8	544.7
131	828.5	431.2
132	675.7	730.6
133	712.5	745.0
134	658.5	821.5
135	839.8	407.9
136	352.9	828.4
137	782.5	538.7
138	393.0	873.8
139	615.3	547.5
140	464.2	871.9
141	671.5	656.0
142	521.8	743.1
143	356.8	336.3
144	478.6	565.9
145	414.3	829.4
146	485.2	346.8
147	655.5	852.7
148	579.8	746.0
149	354.1	465.0
150	612.2	683.9
151	491.4	902.5
152	556.5	928.0
153	816.0	548.5
154	805.5	964.6
155	859.4	651.6
156	852.4	413.1
157	657.7	664.6
158	588.4	489.1
159	381.4	359.1
160	845.9	766.4
161	431.9	392.8
162	388.8	537.9
163	838.4	742.9
164	549.9	919.5
165	348.4	724.3
166	847.8	776.7
167	767.0	501.9
168	405.7	699.4
169	462.9	712.1
170	915.5	826.1
171	401.7	867.2
172	948.9	638.6
173	393.9	935.1
174	782.0	653.0
175	565.0	423.1
176	860.3	891.3
177	784.4	816.7
178	794.5	680.6
179	792.0	421.0
180	729.0	692.7
181	805.7	350.0
182	946.2	585.3
183	855.4	901.9
184	438.0	955.2
185	349.6	674.1
186	373.4	381.4
187	711.7	396.5
188	429.9	881.2
189	822.4	449.2
190	775.0	600.9
191	431.5	903.8
192	846.0	455.7
193	793.3	373.1
194	881.5	943.0
195	687.8	504.9
196	850.9	502.0
197	836.5	835.5
198	702.9	527.4
199	328.8	670.8
200	568.8	975.7
201	425.7	941.0
202	977.4	778.8
203	641.7	500.6
204	715.9	445.8
205	564.0	331.8
206	558.8	875.1
207	854.1	842.4
208	847.7	653.7
209	459.8	773.4
210	529.9	744.5
211	827.7	911.2
212	537.7	718.4
213	807.5	895.6
214	720.5	954.9
215	797.2	512.4
216	660.8	941.2
217	425.9	357.3
218	981.3	724.7
219	761.8	701.9
220	590.2	743.4
221	497.1	684.1
222	408.6	517.6
223	531.9	960.5
224	506.9	506.0
225	962.6	551.0
226	533.2	665.7
227	802.6	509.3
228	492.3	748.9
229	416.9	739.5
230	666.3	441.5
231	822.8	584.0
232	627.5	528.7
233	428.8	397.5
234	914.9	588.0
235	813.8	400.3
236	522.2	924.6
237	344.0	473.5
238	528.1	443.5
239	534.9	416.4
240	981.2	659.8
241	867.2	800.4
242	407.7	645.8
243	679.4	658.3
244	460.6	555.1
245	912.8	348.5
246	748.8	839.2
