	0	1
0	326.1	122095.0
1	339.9	111771.0
2	351.1	60817.0
3	354.1	94638.0
4	358.3	69098.0
5	361.3	96982.0
6	368.0	80302.0
7	382.3	50097.0
8	395.9	92585.0
9	414.5	53422.0
10	419.8	31275.0
11	436.2	72376.0
12	440.3	105213.0
13	442.3	65712.0
14	447.4	50161.0
15	453.1	45756.0
16	457.0	35569.0
17	458.4	301294.0
18	459.2	55526.0
19	465.2	66318.0
20	467.1	139167.0
21	473.3	110864.0
22	475.5	172539.0
23	477.3	27454.0
24	486.2	43478.0
25	491.7	19983.0
26	493.5	73178.0
27	494.1	56540.0
28	499.0	64971.0
29	506.1	45588.0
30	510.2	54341.0
31	512.0	76225.0
32	515.1	27438.0
33	520.4	53385.0
34	522.2	51700.0
35	529.4	60836.0
36	531.0	24524.0
37	540.1	44815.0
38	544.1	43420.0
39	546.4	215804.0
40	548.2	51372.0
41	554.0	143092.0
42	555.2	60423.0
43	556.5	38914.0
44	557.3	81474.0
45	564.2	173913.0
46	564.3	79074.0
47	565.4	88793.0
48	566.3	147328.0
49	567.1	30076.0
50	582.1	125159.0
51	582.7	109298.0
52	583.4	38742.0
53	599.1	63273.0
54	605.5	41375.0
55	613.2	73690.0
56	617.5	45434.0
57	623.1	35836.0
58	625.9	56543.0
59	634.4	74273.0
60	642.2	77360.0
61	646.3	58459.0
62	659.2	76760.0
63	661.9	47952.0
64	679.9	67439.0
65	684.9	85950.0
66	688.5	79347.0
67	694.2	50504.0
68	696.4	367308.0
69	697.6	111032.0
70	705.5	104236.0
71	712.2	58222.0
72	714.2	73175.0
73	722.5	232657.0
74	729.9	135740.0
75	739.3	326151.0
76	746.5	66717.0
77	756.5	981763.0
78	757.5	410536.0
79	758.5	23965.0
80	763.0	46178.0
81	775.3	30680.0
82	781.6	69481.0
83	794.6	68750.0
84	799.4	88883.0
85	814.2	39893.0
86	819.7	25447.0
87	823.3	47790.0
88	826.0	28343.0
89	827.3	116169.0
90	834.3	39037.0
91	843.5	112391.0
92	844.6	136926.0
93	858.7	79794.0
94	862.6	29511.0
95	867.5	31673.0
96	869.3	35571.0
97	872.2	63264.0
98	879.7	55058.0
99	885.8	1078052.0
100	887.5	495926.0
101	895.5	83799.0
102	902.7	95492.0
103	902.8	206175.0
104	903.5	30389248.0
105	903.6	28900096.0
106	904.5	11919616.0
107	904.6	10542080.0
108	905.5	4662656.0
109	915.3	46839.0
110	954.6	55270.0
111	956.0	45890.0
112	956.8	96771.0
113	957.2	196543.0
114	958.3	34320.0
115	958.4	67905.0
116	960.0	88021.0
117	960.7	139949.0
118	964.9	81616.0
119	967.2	38213.0
120	973.2	36065.0
121	974.4	34597.0
122	975.8	264639.0
123	976.6	51444.0
124	977.4	132478.0
125	983.7	49895.0
126	984.4	501645.0
127	422.5	25642188.0
128	392.0	18895997.0
129	606.3	2212391.0
130	982.8	6195936.0
131	842.9	25887124.0
132	616.8	1751296.0
133	924.3	20083279.0
134	756.6	6729800.0
135	962.7	3216682.0
136	679.8	20787.0
137	360.4	29375808.0
138	680.9	2680372.0
139	527.2	11964848.0
140	828.1	25577771.0
141	863.7	4085178.0
142	572.5	15013793.0
143	670.5	21504384.0
144	872.4	10830322.0
145	565.1	14305421.0
146	821.7	21210085.0
147	358.3	14308017.0
148	722.2	20218721.0
149	594.2	23111039.0
150	852.4	5486147.0
151	409.2	28695665.0
152	605.6	17013282.0
153	395.9	17072626.0
154	763.6	29434961.0
155	422.9	29474704.0
156	641.7	1499532.0
157	350.9	22122257.0
158	815.9	17273224.0
159	686.6	16124965.0
160	863.9	22281452.0
161	738.5	20958070.0
162	936.7	14613377.0
163	597.4	12717360.0
164	682.0	17452944.0
165	929.5	14837932.0
166	859.7	12592235.0
167	341.7	28992881.0
168	608.5	3671633.0
169	982.6	20333986.0
170	596.1	26234589.0
171	793.3	30135808.0
172	411.2	24151461.0
173	828.2	13019681.0
174	797.6	22692276.0
175	755.1	1613470.0
176	461.0	20123594.0
177	586.3	135396.0
178	606.2	25114627.0
179	408.3	22082192.0
180	784.5	13139976.0
181	721.1	25835111.0
182	478.4	23659167.0
183	483.5	15399635.0
184	966.6	4867374.0
185	574.6	21355401.0
186	608.6	20986885.0
187	791.8	24143660.0
188	643.9	17184610.0
189	787.6	23088706.0
190	677.4	24522737.0
191	716.9	17771236.0
192	337.0	12367002.0
193	950.8	11669108.0
194	796.0	25120913.0
195	351.5	4839439.0
196	463.6	24099936.0
197	876.9	23562611.0
198	349.1	28514099.0
199	762.0	1639497.0
200	825.5	23109844.0
201	866.4	26353753.0
202	518.2	10632627.0
203	968.9	4751486.0
204	674.7	5924781.0
205	943.2	13243314.0
206	472.6	5658934.0
207	890.9	6009541.0
208	508.8	26908816.0
209	345.2	15220016.0
210	740.3	11424577.0
